image,id,pixel_count,image_fraction
semantic_instance_272.png,6,32670,0.12462616
semantic_instance_273.png,0,91444,0.34883118
semantic_instance_273.png,1,54550,0.20809174
semantic_instance_273.png,2,14482,0.05524445
semantic_instance_273.png,3,83,0.00031662
semantic_instance_273.png,4,46525,0.17747879
semantic_instance_273.png,5,22780,0.08689880
semantic_instance_273.png,6,32280,0.12313843
semantic_instance_274.png,0,91618,0.34949493
semantic_instance_274.png,1,54165,0.20662308
semantic_instance_274.png,2,14802,0.05646515
semantic_instance_274.png,3,156,0.00059509
semantic_instance_274.png,4,47311,0.18047714
semantic_instance_274.png,5,22233,0.08481216
semantic_instance_274.png,6,31859,0.12153244
semantic_instance_275.png,0,91807,0.35021591
semantic_instance_275.png,1,53957,0.20582962
semantic_instance_275.png,2,15141,0.05775833
semantic_instance_275.png,3,237,0.00090408
semantic_instance_275.png,4,48081,0.18341446
semantic_instance_275.png,5,21548,0.08219910
semantic_instance_275.png,6,31373,0.11967850
semantic_instance_276.png,0,92022,0.35103607
semantic_instance_276.png,1,53883,0.20554733
semantic_instance_276.png,2,15491,0.05909348
semantic_instance_276.png,3,318,0.00121307
semantic_instance_276.png,4,48812,0.18620300
semantic_instance_276.png,5,20752,0.07916260
semantic_instance_276.png,6,30866,0.11774445
semantic_instance_277.png,0,92237,0.35185623
semantic_instance_277.png,1,53985,0.20593643
semantic_instance_277.png,2,15825,0.06036758
semantic_instance_277.png,3,405,0.00154495
semantic_instance_277.png,4,49536,0.18896484
semantic_instance_277.png,5,19840,0.07568359
semantic_instance_277.png,6,30316,0.11564636
semantic_instance_278.png,0,92439,0.35262680
semantic_instance_278.png,1,54264,0.20700073
semantic_instance_278.png,2,16225,0.06189346
semantic_instance_278.png,3,449,0.00171280
semantic_instance_278.png,4,50212,0.19154358
semantic_instance_278.png,5,18808,0.07174683
semantic_instance_278.png,6,29747,0.11347580
semantic_instance_279.png,0,92759,0.35384750
semantic_instance_279.png,1,54614,0.20833588
semantic_instance_279.png,2,16579,0.06324387
semantic_instance_279.png,3,449,0.00171280
semantic_instance_279.png,4,50868,0.19404602
semantic_instance_279.png,5,17694,0.06749725
semantic_instance_279.png,6,29181,0.11131668
semantic_instance_280.png,0,93199,0.35552597
semantic_instance_280.png,1,55033,0.20993423
semantic_instance_280.png,2,16914,0.06452179
semantic_instance_280.png,3,408,0.00155640
semantic_instance_280.png,4,51484,0.19639587
semantic_instance_280.png,5,16481,0.06287003
semantic_instance_280.png,6,28625,0.10919571
semantic_instance_281.png,0,93821,0.35789871
semantic_instance_281.png,1,55475,0.21162033
semantic_instance_281.png,2,17182,0.06554413
semantic_instance_281.png,3,351,0.00133896
semantic_instance_281.png,4,52062,0.19860077
semantic_instance_281.png,5,15162,0.05783844
semantic_instance_281.png,6,28091,0.10715866
semantic_instance_282.png,0,94583,0.36080551
semantic_instance_282.png,1,55981,0.21355057
semantic_instance_282.png,2,17402,0.06638336
semantic_instance_282.png,3,285,0.00108719
semantic_instance_282.png,4,52598,0.20064545
semantic_instance_282.png,5,13752,0.05245972
semantic_instance_282.png,6,27543,0.10506821
semantic_instance_283.png,0,95414,0.36397552
semantic_instance_283.png,1,56519,0.21560287
semantic_instance_283.png,2,17564,0.06700134
semantic_instance_283.png,3,220,0.00083923
semantic_instance_283.png,4,53092,0.20252991
semantic_instance_283.png,5,12371,0.04719162
semantic_instance_283.png,6,26964,0.10285950
semantic_instance_284.png,0,96111,0.36663437
semantic_instance_284.png,1,57151,0.21801376
semantic_instance_284.png,2,17635,0.06727219
semantic_instance_284.png,3,159,0.00060654
semantic_instance_284.png,4,53550,0.20427704
semantic_instance_284.png,5,11186,0.04267120
semantic_instance_284.png,6,26352,0.10052490
semantic_instance_285.png,0,96709,0.36891556
semantic_instance_285.png,1,57827,0.22059250
semantic_instance_285.png,2,17636,0.06727600
semantic_instance_285.png,3,100,0.00038147
semantic_instance_285.png,4,53955,0.20582199
semantic_instance_285.png,5,10166,0.03878021
semantic_instance_285.png,6,25751,0.09823227
semantic_instance_286.png,0,97230,0.37090302
semantic_instance_286.png,1,58565,0.22340775
semantic_instance_286.png,2,17547,0.06693649
semantic_instance_286.png,3,53,0.00020218
semantic_instance_286.png,4,54314,0.20719147
semantic_instance_286.png,5,9289,0.03543472
semantic_instance_286.png,6,25146,0.09592438
semantic_instance_287.png,0,97764,0.37294006
semantic_instance_287.png,1,59326,0.22631073
semantic_instance_287.png,2,17377,0.06628799
semantic_instance_287.png,3,19,0.00007248
semantic_instance_287.png,4,54629,0.20839310
semantic_instance_287.png,5,8463,0.03228378
semantic_instance_287.png,6,24566,0.09371185
semantic_instance_288.png,0,98299,0.37498093
semantic_instance_288.png,1,60083,0.22919846
semantic_instance_288.png,2,17153,0.06543350
semantic_instance_288.png,3,22,0.00008392
semantic_instance_288.png,4,54888,0.20938110
semantic_instance_288.png,5,7696,0.02935791
semantic_instance_288.png,6,24003,0.09156418
semantic_instance_289.png,0,98882,0.37720490
semantic_instance_289.png,1,60821,0.23201370
semantic_instance_289.png,2,16838,0.06423187
semantic_instance_289.png,3,48,0.00018311
semantic_instance_289.png,4,55090,0.21015167
semantic_instance_289.png,5,7007,0.02672958
semantic_instance_289.png,6,23458,0.08948517
semantic_instance_290.png,0,99455,0.37939072
semantic_instance_290.png,1,61634,0.23511505
semantic_instance_290.png,2,16349,0.06236649
semantic_instance_290.png,3,69,0.00026321
semantic_instance_290.png,4,55093,0.21016312
semantic_instance_290.png,5,6621,0.02525711
semantic_instance_290.png,6,22923,0.08744431
semantic_instance_291.png,0,100055,0.38167953
semantic_instance_291.png,1,62770,0.23944855
semantic_instance_291.png,2,15824,0.06036377
semantic_instance_291.png,3,101,0.00038528
semantic_instance_291.png,4,54658,0.20850372
semantic_instance_291.png,5,6380,0.02433777
semantic_instance_291.png,6,22356,0.08528137
semantic_instance_292.png,0,100575,0.38366318
semantic_instance_292.png,1,64022,0.24422455
semantic_instance_292.png,2,15294,0.05834198
semantic_instance_292.png,3,127,0.00048447
semantic_instance_292.png,4,54028,0.20610046
semantic_instance_292.png,5,6299,0.02402878
semantic_instance_292.png,6,21799,0.08315659
semantic_instance_293.png,0,101057,0.38550186
semantic_instance_293.png,1,65270,0.24898529
semantic_instance_293.png,2,14781,0.05638504
semantic_instance_293.png,3,150,0.00057220
semantic_instance_293.png,4,53357,0.20354080
semantic_instance_293.png,5,6284,0.02397156
semantic_instance_293.png,6,21245,0.08104324
semantic_instance_294.png,0,101581,0.38750076
semantic_instance_294.png,1,66442,0.25345612
semantic_instance_294.png,2,14258,0.05438995
semantic_instance_294.png,3,170,0.00064850
semantic_instance_294.png,4,52637,0.20079422
semantic_instance_294.png,5,6346,0.02420807
semantic_instance_294.png,6,20710,0.07900238
semantic_instance_295.png,0,102096,0.38946533
semantic_instance_295.png,1,67569,0.25775528
semantic_instance_295.png,2,13737,0.05240250
semantic_instance_295.png,3,185,0.00070572
semantic_instance_295.png,4,51889,0.19794083
semantic_instance_295.png,5,6475,0.02470016
semantic_instance_295.png,6,20193,0.07703018
semantic_instance_296.png,0,102558,0.39122772
semantic_instance_296.png,1,68759,0.26229477
semantic_instance_296.png,2,13239,0.05050278
semantic_instance_296.png,3,198,0.00075531
semantic_instance_296.png,4,51082,0.19486237
semantic_instance_296.png,5,6611,0.02521896
semantic_instance_296.png,6,19697,0.07513809
semantic_instance_297.png,0,102933,0.39265823
semantic_instance_297.png,1,69993,0.26700211
semantic_instance_297.png,2,12745,0.04861832
semantic_instance_297.png,3,197,0.00075150
semantic_instance_297.png,4,50253,0.19169998
semantic_instance_297.png,5,6787,0.02589035
semantic_instance_297.png,6,19236,0.07337952
semantic_instance_298.png,0,103238,0.39382172
semantic_instance_298.png,1,71273,0.27188492
semantic_instance_298.png,2,12246,0.04671478
semantic_instance_298.png,3,202,0.00077057
semantic_instance_298.png,4,49394,0.18842316
semantic_instance_298.png,5,7018,0.02677155
semantic_instance_298.png,6,18773,0.07161331
semantic_instance_299.png,0,103495,0.39480209
semantic_instance_299.png,1,72549,0.27675247
semantic_instance_299.png,2,11756,0.04484558
semantic_instance_299.png,3,198,0.00075531
semantic_instance_299.png,4,48518,0.18508148
semantic_instance_299.png,5,7316,0.02790833
semantic_instance_299.png,6,18312,0.06985474
